Date,Country,Region,Plastic_Waste_Tons,Plastic_Recycled_Tons,Burned_Waste_Tons,Illegal_Dumping_Cases,Trees_Cut,Deforestation_Area_Ha,Forest_Fires_Reported,CO2_Emissions_Tons,Water_Pollution_Index,Air_Quality_Index,Population_Affected,Government_Interventions,Reforestation_Projects,Waste_Collected_Tons,Plastic_Bans_Enforced,Awareness_Campaigns,Monitoring_Stations
2021-11-06,India,Rural,1608.6,2018.75,968.09,1,157,15.72,2,4466.06,80.22,88.21,40326,8,1,1765.51,0,9,25
2023-10-04,USA,Urban,1176.78,2639.57,1432.85,6,848,18.42,5,6171.77,79.21,177.45,64569,2,0,1192.92,1,12,13
2020-09-07,USA,Mountain,1033.94,120.49,565.73,5,320,3.2,1,5276.94,81.3,175.78,47352,5,0,1681.39,0,6,24
2022-04-21,Nigeria,Suburban,2129.28,1145.19,419.58,0,737,7.21,0,6289.06,64.57,71.22,29503,0,1,973.35,0,3,15
2021-12-25,China,Mountain,1185.03,188.38,261.75,1,879,1.58,0,4862.76,63.57,159.51,45556,6,0,1453.37,0,0,21
2023-09-24,Indonesia,Urban,592.04,301.67,1618.56,3,525,8.43,2,4925.25,84.31,117.63,20053,1,1,730.09,0,3,12
2022-05-16,Brazil,Forest,1066.68,309.6,236.55,5,119,5.13,1,4523.89,47.31,180.28,90499,4,1,653.37,1,10,14
2024-01-16,Russia,Forest,2173.58,860.22,1421.94,1,436,11.65,3,5153.85,38.73,91.1,75514,4,4,1105.69,0,9,47
2020-04-15,Mexico,Coastal,2717.54,776.81,733.27,3,215,15.78,0,4960.89,34.97,63.22,86249,0,0,1501.22,0,10,46
2021-08-12,Philippines,Coastal,5373.57,479.9,848.06,5,904,9.98,0,4295.9,82.86,170.07,6016,6,4,777.84,1,10,28
2023-05-14,China,Suburban,1796.5,49.07,858.1,1,107,7.01,0,3309.1,52.31,180.25,38818,3,1,120.5,0,7,25
2021-10-01,Indonesia,Coastal,3961.82,378.92,4892.25,3,500,3.47,1,5475.44,59.92,176.08,4420,3,1,542.89,1,13,28
2021-12-21,Brazil,Mountain,1427.74,2018.06,660.37,2,294,1.02,0,5323.2,78.18,99.39,84704,6,4,1138.54,0,5,31
2020-07-31,India,Urban,1585.17,1143.02,481.93,5,94,13.72,0,4736.19,52.39,54.63,2131,9,2,1767.56,0,0,36
2023-03-29,China,Suburban,1521.07,212.12,3630.31,4,733,1.1,0,5946.29,82.08,70.94,78531,0,1,1453.23,0,0,16
2022-11-05,China,Suburban,1959.51,706.97,292.19,1,825,18.46,1,5149.37,49.3,187.91,84916,5,0,1790.91,0,3,40
2021-03-11,Germany,Urban,3059.39,495.29,367.52,6,432,12.09,0,5436.45,73.94,104.61,66535,0,3,1183.45,0,14,29
2020-11-12,Mexico,Coastal,1145.03,2145.73,2024.87,2,627,7.39,0,4995.23,70.04,182.03,32595,5,3,790.94,0,10,11
2023-09-06,Philippines,Forest,762.07,495.63,1458.18,2,888,1.32,1,3413.06,42.08,197.12,72697,9,3,1340.38,0,5,26
2022-09-14,Mexico,Coastal,3229.17,477.46,779.24,4,750,8.56,2,6305.91,37.47,109.36,25049,1,4,1131.96,0,3,27
2021-04-04,Nigeria,Urban,3072.75,2156.19,430.1,1,834,17.41,0,5379.1,36.69,166.47,47288,9,1,1472.68,0,10,30
2020-08-09,Russia,Mountain,4382.42,1550.72,125.9,3,120,19.41,2,3673.47,69.05,75.37,20663,0,2,2286.13,1,8,37
2021-12-18,Indonesia,Coastal,1002.21,664.08,3098.71,3,914,2.16,0,4547.21,30.78,107.56,49733,7,0,1369.61,0,1,3
2023-02-13,Nigeria,Suburban,1387.54,193.23,1790.15,3,597,15.65,0,5573.7,69.64,155.78,8271,6,3,4888.02,1,13,10
2022-01-22,Germany,Rural,3312.68,1112.98,2870.59,3,288,5.54,3,6511.28,76.92,81.07,65907,1,3,667.97,1,5,32
2020-08-23,Nigeria,Rural,1134.05,162.92,2295.47,4,629,7.9,2,5287.33,48.15,97.97,3635,1,0,1395.67,1,6,5
2021-07-24,USA,Forest,2637.8,785.32,1513.58,4,157,11.18,2,5738.2,74.74,134.57,21098,4,3,3183.52,1,3,9
2023-03-21,Indonesia,Urban,1432.63,1029.68,644.79,3,257,19.9,0,6648.04,39.92,153.68,35942,3,4,2491.21,0,11,26
2021-04-08,Russia,Mountain,2121.0,126.03,431.76,3,838,4.57,0,6600.48,87.63,103.53,58260,3,1,2594.09,0,4,35
2022-05-28,India,Suburban,580.7,492.57,2454.1,4,771,3.04,2,5263.76,43.92,106.52,73815,8,1,180.54,0,13,5
2023-02-22,USA,Rural,1779.11,852.01,734.68,3,351,12.1,0,5658.98,59.3,66.48,32647,0,2,2533.27,0,4,16
2023-06-27,USA,Coastal,3758.73,970.35,455.43,2,479,17.13,1,4021.27,88.83,197.61,78410,9,4,1235.33,0,1,13
2023-06-10,Indonesia,Suburban,2885.23,1009.19,605.14,3,397,13.14,0,4948.46,84.43,141.84,17280,8,2,241.76,1,13,30
2023-10-14,USA,Mountain,717.26,286.98,2560.45,3,156,7.28,0,5406.43,69.57,129.55,73802,2,3,514.7,1,4,11
2023-08-09,India,Urban,5093.32,365.95,499.59,2,941,19.55,0,4580.64,52.15,81.7,40423,7,1,363.56,1,9,30
2023-02-14,Philippines,Suburban,3604.64,382.62,782.85,3,577,19.9,1,3673.27,72.01,123.2,19018,4,2,740.55,0,10,49
2020-02-23,Mexico,Suburban,607.57,1746.49,988.03,3,800,15.53,0,4960.43,57.62,117.1,33804,9,2,1992.51,0,4,21
2023-06-01,Indonesia,Coastal,1072.79,508.93,1288.98,4,455,16.15,1,3231.68,36.53,88.78,59897,2,4,1397.75,1,4,4
2023-09-09,Brazil,Mountain,640.92,1385.53,464.15,7,951,15.34,0,6510.11,77.76,116.94,43239,8,3,530.69,1,3,17
2023-11-21,Nigeria,Urban,2164.43,1439.74,962.03,3,783,5.52,0,4942.67,82.3,80.53,12893,8,0,834.97,1,9,33
2021-07-01,India,Suburban,1033.46,2601.57,2052.47,4,305,3.43,0,6062.38,54.46,156.53,6197,7,4,2992.31,1,3,31
2020-02-29,Russia,Mountain,216.25,171.34,4141.32,3,350,11.31,3,4120.54,69.94,186.32,76508,2,4,3292.1,0,12,6
2021-01-04,China,Suburban,1579.62,898.35,388.76,4,973,19.11,1,4496.95,31.82,50.39,14671,2,3,3105.24,1,6,33
2021-07-13,Mexico,Rural,3141.81,530.92,451.19,4,194,17.63,0,5587.6,41.84,133.44,98426,9,0,3365.56,1,5,39
2023-12-10,Philippines,Rural,1806.96,608.8,515.88,2,725,2.58,1,6492.89,64.22,159.85,49703,9,4,1689.88,1,14,43
2021-09-24,India,Urban,2471.36,1036.87,1705.68,3,573,1.61,1,5185.88,46.44,186.08,373,2,2,282.05,1,10,42
2021-11-26,Philippines,Rural,1938.16,303.75,416.33,3,611,17.54,2,4173.15,86.66,103.76,83044,5,2,1041.73,1,14,27
2021-12-19,India,Urban,2802.43,452.56,935.13,1,876,12.45,1,5873.78,80.22,186.07,93827,1,2,777.7,0,7,25
2020-01-13,Brazil,Suburban,2067.88,19.64,858.62,1,409,6.43,1,3928.85,69.3,173.83,76536,8,2,1085.0,1,0,42
2021-01-06,India,Forest,1513.22,318.43,4387.18,2,573,11.45,0,6301.94,89.93,128.78,24841,1,0,2154.1,1,9,19
2020-10-20,India,Rural,1790.14,2157.78,655.48,2,533,4.82,1,6061.72,44.59,88.54,55805,9,3,2137.84,1,1,2
2023-03-05,Brazil,Mountain,4490.84,1113.44,622.06,4,239,18.97,4,4241.8,85.15,147.92,74124,7,3,2216.26,1,10,1
2023-09-08,Russia,Mountain,2571.11,1016.79,1704.6,2,345,16.63,0,4875.31,48.27,89.08,40724,9,0,1885.04,0,10,14
2022-03-31,Germany,Urban,715.05,1175.2,1347.56,2,142,19.26,1,4489.04,65.8,102.33,57272,3,3,1469.73,1,1,44
2020-05-22,Russia,Forest,1768.71,585.99,585.64,3,179,4.15,1,5380.26,56.06,120.05,59470,3,2,1162.54,1,1,15
2020-10-17,Brazil,Suburban,2136.38,1449.93,2685.49,2,910,16.95,1,5469.38,56.59,124.7,13504,4,0,2370.66,0,2,22
2023-07-20,Mexico,Coastal,1474.16,307.22,282.97,1,533,11.43,0,3285.08,75.75,78.37,9228,0,2,2862.12,0,5,17
2020-03-03,China,Mountain,217.73,502.54,1013.42,3,925,6.84,2,5518.63,50.85,154.07,60494,3,3,743.99,1,2,41
2020-07-06,Germany,Forest,784.4,492.57,813.56,2,458,9.85,2,4902.07,60.45,198.79,57539,5,4,560.15,0,6,32
2022-12-22,Indonesia,Mountain,1187.7,1525.22,944.56,2,390,18.92,1,3781.53,42.7,86.58,33438,9,0,1831.8,0,2,33
2021-03-16,USA,Urban,5484.42,280.33,580.95,2,263,13.98,1,5609.9,75.81,133.18,15335,1,1,629.31,0,14,1
2022-02-09,India,Urban,2376.17,455.41,961.64,5,379,7.52,2,6584.17,63.12,118.21,90352,2,1,1758.53,0,12,41
2022-05-09,China,Coastal,360.88,350.55,1234.77,2,944,20.0,1,5110.37,45.3,96.17,54688,3,2,4016.32,0,5,19
2022-07-18,Russia,Urban,1548.68,2085.66,68.3,2,848,7.24,2,6397.32,45.96,112.97,72342,2,3,385.88,1,1,38
2021-11-29,Brazil,Coastal,4031.03,1440.29,709.46,3,224,16.37,1,5820.94,47.61,159.91,31833,8,2,3197.73,0,1,35
2020-11-18,Mexico,Suburban,1021.07,911.17,519.91,3,493,15.8,1,5832.33,71.96,112.21,33634,5,1,1894.08,0,2,4
2022-01-27,China,Urban,3398.74,1166.12,3469.75,4,250,14.6,0,5465.03,65.71,126.01,1726,4,0,3058.11,0,11,11
2021-09-30,Philippines,Mountain,374.05,204.8,1476.25,3,666,13.55,1,4778.83,79.33,121.59,58276,4,2,4732.45,1,7,49
2024-01-17,Philippines,Urban,32.35,1002.42,493.29,4,792,2.62,2,4258.03,64.29,133.28,95636,1,3,2474.09,0,8,3
2021-10-26,Indonesia,Rural,3746.01,820.51,677.58,3,147,19.9,0,8075.09,48.4,93.68,55572,8,1,1017.81,1,1,2
2023-03-08,Russia,Suburban,1137.38,269.91,839.33,1,152,3.64,0,5172.68,87.77,126.46,53962,1,0,3488.61,0,6,36
2023-05-06,Brazil,Suburban,1213.72,82.27,664.81,3,602,12.12,1,5153.89,83.17,70.23,99057,4,2,513.02,1,14,23
2020-06-22,Mexico,Forest,1924.79,661.69,1559.95,3,995,5.36,1,6086.36,46.73,161.21,77953,6,0,2484.77,1,12,11
2020-04-17,Philippines,Mountain,2316.47,608.66,3071.41,1,200,3.79,0,3106.42,84.76,66.64,38702,2,4,1356.3,1,0,35
2020-11-14,Brazil,Suburban,76.16,63.87,18.54,3,317,11.41,0,5575.74,73.21,167.74,63810,7,1,951.72,0,14,29
2020-11-18,China,Forest,953.12,764.2,797.37,2,888,16.81,1,6347.81,54.88,173.83,71260,4,2,875.92,1,3,7
2023-06-19,Brazil,Rural,1743.98,1121.52,4126.59,0,401,7.85,0,6322.1,58.01,52.86,4706,9,0,1061.14,1,5,19
2020-04-11,Brazil,Suburban,2312.7,1397.48,824.14,0,516,2.0,1,5573.2,56.78,174.63,85545,2,2,1291.32,1,6,6
2023-10-12,Germany,Forest,707.14,538.58,1289.91,2,327,12.66,2,3993.84,77.81,147.23,71030,2,3,1026.52,0,12,25
2020-06-16,USA,Rural,1413.91,739.72,96.84,4,617,15.45,2,5898.88,40.53,64.54,80069,2,3,2014.63,1,2,16
2021-07-11,Philippines,Urban,1018.34,1387.57,2663.88,2,65,6.27,0,3889.21,33.52,199.69,29759,2,2,4543.35,0,11,23
2022-06-26,USA,Urban,1973.21,584.12,382.03,4,505,13.97,0,6507.24,59.91,142.32,53807,3,1,1468.19,1,2,11
2023-09-17,China,Suburban,3655.52,289.91,1449.1,1,783,1.98,1,5781.31,47.42,110.13,31971,9,2,2208.97,0,12,33
2022-05-18,Mexico,Rural,1269.16,292.1,453.95,3,228,7.55,2,4621.54,63.84,182.78,75018,0,2,1010.03,0,4,8
2022-09-21,USA,Mountain,448.97,1210.54,40.93,3,183,9.75,1,6079.44,88.69,56.24,12653,2,2,1239.43,1,2,36
2023-05-28,Nigeria,Suburban,908.31,728.96,1349.78,0,307,15.75,0,4845.66,70.29,157.6,72791,9,2,2817.74,0,8,25
2022-06-24,Russia,Urban,5059.61,439.93,1820.02,1,111,7.09,1,5099.88,87.55,71.56,82403,9,1,1160.0,1,1,35
2022-04-28,China,Mountain,787.22,263.36,989.06,4,531,9.35,2,5721.3,73.92,132.88,61372,4,4,1360.59,0,9,13
2021-07-13,Indonesia,Forest,546.58,431.86,336.19,3,526,12.75,1,4947.79,34.55,64.39,2298,7,4,4921.81,0,13,6
2021-03-17,India,Urban,1206.26,675.17,4684.87,1,684,12.67,2,4778.93,83.36,151.87,5467,7,0,609.87,1,12,35
2022-11-15,Mexico,Rural,1548.99,1986.05,1769.37,1,91,10.6,0,4374.82,41.94,119.74,82590,8,1,713.51,0,11,46
2020-08-21,Germany,Suburban,1072.44,1561.85,1195.01,4,422,6.91,1,5944.41,81.89,51.01,92477,8,1,534.38,0,6,39
2021-12-07,USA,Suburban,376.38,2202.09,2368.07,3,422,13.56,2,5043.38,74.95,60.71,51894,5,1,1025.6,0,6,4
2022-05-30,Germany,Rural,2117.27,363.35,664.4,6,348,16.82,1,6049.95,80.32,155.46,54473,9,3,1723.38,0,2,45
2020-08-15,Nigeria,Urban,1974.72,46.77,3706.08,5,101,3.5,0,4427.59,45.21,109.92,36599,6,1,4713.43,0,7,43
2021-08-03,USA,Rural,2730.46,490.95,1793.26,3,428,7.14,1,4026.0,78.44,150.82,19472,3,3,938.19,0,11,42
2023-10-20,India,Suburban,1941.76,988.94,2210.31,3,965,13.54,1,6101.42,66.62,108.48,63349,2,4,1757.3,1,10,16
2023-10-21,India,Urban,4785.71,787.78,783.83,2,361,15.24,1,3927.92,34.91,104.25,58515,2,4,1829.8,1,11,11
2023-04-29,Brazil,Coastal,2881.04,3251.97,372.11,2,628,15.74,3,4447.68,83.35,178.24,6574,1,3,2431.12,1,13,24
2022-09-23,Brazil,Urban,2487.44,1170.69,1208.79,1,108,13.24,3,5590.17,82.61,178.22,50013,7,2,63.4,1,14,14
2022-12-15,Philippines,Mountain,3746.61,325.88,689.97,0,353,9.83,0,6804.7,64.32,187.97,63292,6,4,1804.33,0,2,40
2023-09-28,Germany,Forest,1854.52,1576.03,4005.25,6,84,13.09,0,5368.19,57.16,173.45,23886,7,2,1369.14,1,4,8
2021-09-23,Indonesia,Rural,1438.07,78.61,273.68,1,697,3.13,0,3941.92,54.03,69.11,27236,5,0,1736.73,0,0,30
2020-04-03,Brazil,Forest,2099.76,389.68,2826.51,4,637,4.55,0,4094.95,66.16,59.97,66563,9,3,1008.57,1,14,31
2021-03-27,Mexico,Urban,203.65,430.88,183.07,4,803,18.59,2,4997.0,80.5,58.76,18628,9,0,4909.9,0,9,6
2022-03-20,Brazil,Urban,1859.0,1661.32,452.22,1,542,18.48,1,5641.48,63.96,197.03,96291,4,3,575.44,0,3,24
2023-05-12,Brazil,Urban,1547.67,836.85,178.22,5,540,14.62,1,4053.92,37.78,125.17,34666,0,0,940.41,1,13,1
2020-04-22,China,Mountain,2269.19,267.83,665.85,2,849,6.88,0,4105.21,48.37,67.28,92349,7,0,329.84,0,1,38
2020-01-16,USA,Forest,3405.69,160.42,877.48,4,270,13.15,0,4940.54,70.09,131.64,77098,1,1,2679.99,0,11,46
2021-02-22,Germany,Forest,2539.23,953.21,592.54,1,862,13.91,1,5709.85,68.81,156.54,76999,0,4,1894.07,1,12,21
2021-09-09,China,Rural,910.5,3181.67,1447.99,3,646,10.54,2,3709.46,61.13,64.17,40465,8,3,1160.35,0,13,6
2021-03-08,China,Urban,3033.14,526.47,883.05,8,172,15.1,2,2636.06,44.43,101.96,53499,7,4,2132.63,0,4,15
2020-10-08,Germany,Rural,4831.82,64.29,101.16,4,756,1.08,0,4904.49,46.23,78.17,13992,8,1,1987.44,1,3,32
2021-06-07,India,Mountain,3466.09,1229.22,428.7,0,151,5.5,2,7719.85,59.05,196.31,78649,4,4,5333.68,0,3,18
2021-08-15,Brazil,Coastal,492.6,930.74,776.8,4,844,15.99,1,4536.6,53.67,97.73,96463,2,3,3178.79,1,3,47
2021-11-02,Indonesia,Suburban,2520.21,366.24,2296.25,6,936,18.8,1,6179.76,48.96,153.58,12551,7,1,1230.47,0,13,32
2020-09-02,India,Suburban,571.74,139.3,1147.93,2,564,17.58,0,3976.78,79.77,187.77,82470,3,2,2555.7,0,4,12
2020-01-16,China,Mountain,1327.21,336.53,696.11,4,362,14.47,2,5123.37,60.24,179.48,25493,0,1,1184.11,1,8,11
2022-10-15,Nigeria,Coastal,2220.96,610.31,238.63,1,555,3.73,2,6092.42,60.18,109.1,53832,8,3,241.23,1,8,34
2022-05-31,Nigeria,Urban,2012.85,485.21,1188.33,1,543,7.69,0,4868.88,55.68,96.64,72221,3,0,608.95,1,3,2
2020-12-25,Russia,Suburban,3420.23,159.63,2687.72,2,808,1.48,0,3804.57,70.85,171.39,30793,1,4,1056.72,0,10,44
2020-09-21,Brazil,Forest,4847.39,130.23,806.38,2,709,12.98,2,5061.54,40.54,80.77,36753,9,0,2796.67,0,8,22
2022-02-17,Brazil,Forest,2384.64,274.44,470.55,4,248,9.27,0,5820.18,86.62,157.6,84567,2,2,2435.57,1,7,21
2022-12-26,India,Rural,1245.86,1054.54,1617.62,3,682,11.67,2,6974.27,36.28,175.29,52284,5,0,973.23,0,12,6
2023-12-12,India,Coastal,217.21,443.47,2361.85,1,730,19.6,1,3664.9,72.62,177.38,94831,8,4,3613.21,1,4,6
2021-04-16,Indonesia,Rural,4013.62,1356.62,902.28,5,562,8.34,1,5346.16,72.26,51.34,52991,5,0,1621.54,1,7,12
2022-10-21,Indonesia,Urban,1554.1,375.61,1760.65,6,379,6.48,1,4154.11,36.84,124.98,17693,3,1,179.69,1,13,4
2023-02-18,Nigeria,Forest,1618.63,1168.15,728.08,3,670,3.44,1,5162.34,89.58,103.64,98127,0,3,1491.9,0,12,7
2023-09-30,Nigeria,Rural,1720.59,1125.75,1823.14,3,949,3.3,2,4141.77,32.06,196.83,78411,1,0,1806.79,1,6,12
2021-12-26,Germany,Coastal,2306.49,437.5,2783.6,3,376,10.61,1,4331.21,51.88,131.61,12611,6,3,3960.18,0,1,30
2020-05-27,Philippines,Urban,2355.69,2248.17,2024.79,5,59,15.11,0,6620.28,55.49,114.12,20506,2,3,2277.62,0,9,9
2022-03-24,China,Urban,1344.47,1215.61,1568.48,2,176,11.51,3,5066.31,78.17,86.65,56919,1,3,2085.26,0,14,7
2020-03-27,Brazil,Coastal,1541.98,1497.09,3441.82,3,718,17.53,0,3710.03,31.79,176.84,50236,5,1,268.25,1,12,48
2022-06-12,Nigeria,Rural,1003.27,1163.5,840.89,4,280,6.66,0,4832.86,63.42,97.91,64449,3,3,4039.2,0,7,47
2020-02-08,Nigeria,Mountain,909.87,436.02,1567.98,3,64,12.1,0,5660.07,42.24,174.01,45256,0,0,2051.62,0,8,22
2022-07-30,Indonesia,Rural,905.96,2048.84,864.81,3,836,13.39,2,5211.7,64.36,183.74,11105,8,3,966.58,0,1,27
2020-06-08,Brazil,Suburban,1527.84,1279.51,1568.68,3,536,5.97,2,5466.57,68.78,58.73,93557,8,1,1397.38,1,10,35
2021-10-03,Russia,Coastal,756.41,720.36,1773.09,0,491,8.23,0,6906.33,32.05,126.5,14299,4,3,1911.88,0,11,38
2023-03-25,Russia,Forest,25.86,1447.11,2120.89,0,927,12.02,2,5973.38,34.05,113.06,43539,7,0,1018.11,1,1,24
2022-05-29,Germany,Rural,1228.09,1577.03,1083.51,3,998,0.91,2,6397.21,35.11,108.97,4744,5,1,3161.84,1,9,14
2023-03-20,China,Mountain,525.21,1393.47,143.89,6,607,17.79,0,5387.44,81.14,105.72,75363,6,2,1963.95,1,8,40
2022-04-08,Russia,Rural,1811.94,552.5,879.79,6,323,2.67,2,5876.1,85.6,129.8,10729,5,2,1479.42,0,0,36
2023-12-24,Germany,Forest,999.89,178.5,1727.86,2,667,1.43,0,4310.81,56.26,69.53,39222,6,0,4019.07,1,2,13
2023-08-04,Russia,Urban,2327.24,1185.92,1342.49,5,52,4.69,0,5745.86,82.49,180.69,42979,2,4,3004.02,0,13,37
2022-05-05,Indonesia,Rural,576.44,737.86,1497.67,2,375,10.3,1,6560.52,58.57,133.7,70841,2,3,2331.4,0,2,11
2021-08-15,Brazil,Urban,273.8,180.71,1856.01,3,302,6.91,3,5219.74,54.07,102.07,38492,9,4,2126.88,1,5,32
2020-08-23,Indonesia,Suburban,1545.01,667.26,371.5,0,583,9.08,0,4582.51,61.87,86.45,78686,2,1,437.08,0,10,5
2022-04-09,India,Forest,1185.27,876.38,1926.31,2,104,2.14,1,6334.97,77.41,142.48,88371,9,3,621.05,0,6,17
2020-02-12,Indonesia,Mountain,478.98,696.58,3559.57,4,935,5.05,2,4209.44,43.43,168.01,42045,5,4,479.92,1,2,2
2021-10-27,Brazil,Rural,2882.66,933.83,776.79,3,497,2.4,0,7291.01,48.1,116.13,86887,0,0,975.43,0,14,32
2020-12-17,Russia,Urban,678.74,409.08,2152.76,6,346,4.98,0,5335.28,80.93,197.68,11251,8,1,1822.83,0,7,23
2023-06-19,Philippines,Mountain,871.78,501.1,1136.83,4,671,14.21,0,3402.99,84.96,130.34,65431,8,3,834.0,1,1,5
2022-07-31,Germany,Urban,3269.48,1029.77,1466.58,4,422,11.72,1,5450.9,37.38,196.84,19156,3,2,1723.2,0,10,40
2023-11-13,Philippines,Urban,2424.9,157.98,2005.11,5,784,7.01,3,6413.31,72.3,194.39,28022,1,3,4652.59,0,13,38
2022-01-11,Germany,Urban,609.3,1574.89,1336.58,5,518,5.59,2,6125.82,30.58,139.96,40639,6,1,681.44,1,2,8
2020-06-29,Indonesia,Rural,1275.06,521.69,737.11,0,809,19.95,0,5036.98,44.77,137.2,77276,6,2,1317.49,1,12,27
2022-06-13,Philippines,Urban,549.88,1171.87,1383.27,4,185,15.47,1,5151.4,34.12,65.85,95092,5,0,3249.98,1,9,2
2020-08-04,Russia,Suburban,3107.14,1008.14,468.43,2,882,16.53,0,6123.25,60.92,189.39,93456,7,3,410.06,1,1,40
2021-05-13,Nigeria,Suburban,3105.68,726.49,243.9,3,948,1.01,0,3052.98,50.6,170.48,15589,2,4,1862.78,0,1,7
2022-06-11,Philippines,Forest,5320.24,509.82,2909.23,5,974,1.66,0,4446.11,38.26,125.07,45029,1,4,432.38,0,11,40
2023-04-21,India,Coastal,6688.35,877.71,1524.11,2,295,14.4,0,4295.23,30.02,95.96,47803,9,0,888.47,0,10,22
2022-03-31,Indonesia,Mountain,989.7,709.15,1787.41,3,119,4.24,1,5845.33,53.3,175.78,38745,0,1,2443.91,1,5,7
2022-12-09,Germany,Suburban,2766.48,105.65,1278.13,2,530,8.8,1,4124.02,47.67,93.73,84926,2,0,961.76,1,2,47
2020-06-10,Germany,Mountain,226.03,61.93,184.12,6,579,4.09,0,4295.4,32.8,131.28,25171,7,1,757.71,0,2,9
2022-03-21,Brazil,Suburban,1917.34,807.82,2769.28,1,539,3.95,0,4550.58,81.11,79.82,23006,7,2,837.27,1,8,46
2021-09-27,Russia,Rural,2278.46,225.24,738.41,2,552,2.63,1,4175.49,54.65,170.68,20935,6,1,364.47,1,0,45
2021-11-26,Germany,Rural,714.76,1391.35,870.77,3,747,12.09,1,6069.43,76.49,162.92,81391,1,2,301.62,1,8,35
2021-03-29,India,Rural,936.54,64.67,2536.62,4,166,14.92,2,4533.94,55.32,93.77,86553,2,3,4332.59,0,11,38
2021-11-13,Brazil,Suburban,3120.26,1272.2,461.52,1,306,1.61,1,5548.12,34.05,67.6,36927,6,3,3090.34,0,10,24
2020-12-10,China,Coastal,2319.7,1148.54,807.99,2,839,5.87,2,4478.44,53.66,76.56,41887,7,0,3249.9,1,1,36
2020-06-05,Nigeria,Forest,4878.54,649.42,759.72,2,656,13.34,1,4991.3,83.17,142.45,56960,8,0,1295.18,0,1,18
2022-11-11,India,Mountain,4507.97,25.45,448.05,2,968,8.15,1,4814.83,30.47,72.51,86724,5,3,4724.98,1,4,43
2023-07-20,Mexico,Mountain,312.34,466.43,1152.99,3,953,14.24,0,3127.34,83.72,98.02,69780,9,4,1212.62,1,5,26
2020-08-21,Philippines,Rural,1077.15,1070.9,509.47,3,974,15.3,0,3822.44,69.4,175.88,84187,2,2,3759.18,0,7,39
2022-12-22,Philippines,Rural,645.32,9.25,2854.19,0,477,1.13,1,3759.19,89.74,62.27,97787,8,3,1175.82,1,0,15
2022-11-10,USA,Forest,2848.32,1149.77,223.75,5,164,7.93,2,6092.13,84.97,137.18,14708,4,4,1521.94,0,11,22
2021-02-01,Nigeria,Suburban,2060.48,175.33,324.03,4,543,14.72,0,6288.06,82.14,109.97,23758,3,1,458.78,1,4,25
2021-12-16,Mexico,Urban,688.97,84.23,807.1,4,111,7.88,0,4507.37,32.25,68.05,47043,8,3,1194.26,1,11,43
2021-12-20,Mexico,Forest,795.02,1140.93,1049.88,0,836,0.61,2,5447.94,46.81,126.42,96700,9,4,741.89,0,9,25
2024-01-29,Philippines,Rural,3856.42,474.04,584.88,3,876,7.06,0,4302.96,52.48,127.5,9111,1,3,2218.62,1,13,41
2023-08-14,Brazil,Suburban,1183.27,842.41,1877.61,4,546,17.52,0,5285.13,71.99,106.71,91818,9,1,476.94,1,7,25
2020-10-29,Russia,Mountain,180.82,660.37,905.91,2,685,19.06,2,4645.58,68.92,58.3,91904,3,1,3057.77,1,10,38
2021-04-28,USA,Forest,631.21,410.08,1591.39,1,129,11.43,3,4485.42,40.3,81.03,99766,5,2,1705.47,0,1,25
2020-07-29,Germany,Urban,5552.48,29.32,2709.86,2,708,6.47,1,5601.58,74.21,110.71,33326,5,1,2953.79,1,9,7
2020-10-26,Nigeria,Suburban,3334.92,931.1,3364.34,4,534,9.59,1,5321.53,39.34,91.58,21269,9,1,1511.55,0,8,40
2021-06-08,Russia,Coastal,514.81,1106.51,823.61,3,71,5.11,1,4250.38,57.39,74.08,89074,4,2,2345.92,1,14,44
2021-02-08,Indonesia,Coastal,1916.68,783.05,1145.36,2,644,3.78,0,6715.32,64.72,123.04,69378,9,3,1899.99,0,9,24
2020-12-21,Mexico,Mountain,3194.41,875.74,1331.15,2,373,10.12,2,6844.88,82.24,109.64,61040,6,3,2040.82,1,3,19
2023-05-18,Philippines,Urban,307.31,676.76,846.76,3,566,14.87,2,5118.7,67.88,149.74,18526,4,2,981.17,1,10,22
2020-11-09,India,Forest,3441.16,470.01,420.48,2,310,4.84,1,5606.71,87.29,134.06,81270,5,3,2052.14,1,6,46
2023-09-04,India,Rural,2303.77,1553.61,2249.46,3,970,18.24,0,7332.35,89.67,75.46,5033,0,3,2890.06,0,0,23
2020-06-03,Indonesia,Rural,888.03,1687.05,420.7,1,841,3.78,1,5603.17,60.53,153.15,44031,7,4,3255.97,1,12,20
2020-12-28,Mexico,Urban,2573.06,2271.4,2411.18,5,178,11.39,0,3642.64,33.09,119.81,97785,4,2,952.38,1,1,20
2023-07-10,Germany,Forest,2081.98,1979.03,1503.26,1,675,15.64,0,5043.12,31.7,67.02,37631,4,2,1038.21,0,0,7
2022-10-08,Germany,Urban,2187.74,688.96,1292.49,3,333,4.66,0,4654.38,81.34,52.77,69299,9,0,219.07,1,14,34
2022-08-08,Indonesia,Forest,1865.25,341.06,549.2,3,96,6.28,2,4557.26,59.99,143.96,74965,5,4,2828.88,1,7,11
2023-02-28,Brazil,Coastal,768.35,142.39,126.45,2,902,1.5,0,5443.42,52.01,142.8,40580,5,3,655.38,0,0,43
